Route_ID,Branch_ID,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Planned_total_Mileage,Loaded_Kgs,Loaded_Total_Crates,Orders,Planned_total_Route_time,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargerType
10296142,122,06/01/2020 00:00:00,06-Jan-2020 06:44:50,06-Jan-2020 13:21:52,64.1335585135796,590.4,72,14.4,06:37:03,3.3083,4.48279132791328,68.6163498414929,50.6388661830217,50.6388661830217,1,0,45
10296143,122,06/01/2020 00:00:00,06-Jan-2020 08:07:44,06-Jan-2020 14:44:48,64.1335585135796,590.4,72,14.4,06:37:03,3.3083,4.48279132791328,68.6163498414929,50.6388661830217,50.6388661830217,2,0,45
10296144,122,07/01/2020 00:00:00,07-Jan-2020 08:23:23,07-Jan-2020 15:00:26,64.1335585135796,590.4,72,14.4,06:37:03,3.3083,4.48279132791328,68.6163498414929,50.6388661830217,50.6388661830217,1,0,45
10296145,122,07/01/2020 00:00:00,07-Jan-2020 08:57:25,07-Jan-2020 15:34:28,64.1335585135796,590.4,72,14.4,06:37:03,3.3083,4.48279132791328,68.6163498414929,50.6388661830217,50.6388661830217,2,0,45
10296146,122,08/01/2020 00:00:00,08-Jan-2020 07:27:18,08-Jan-2020 13:48:17,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296149,122,08/01/2020 00:00:00,08-Jan-2020 08:08:16,08-Jan-2020 14:29:13,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296148,122,08/01/2020 00:00:00,08-Jan-2020 08:15:49,08-Jan-2020 14:36:46,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296147,122,08/01/2020 00:00:00,08-Jan-2020 08:28:14,08-Jan-2020 14:49:12,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296150,122,09/01/2020 00:00:00,09-Jan-2020 06:32:56,09-Jan-2020 12:53:54,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296153,122,09/01/2020 00:00:00,09-Jan-2020 06:49:56,09-Jan-2020 13:10:54,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296152,122,09/01/2020 00:00:00,09-Jan-2020 06:57:03,09-Jan-2020 13:18:01,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296151,122,09/01/2020 00:00:00,09-Jan-2020 08:56:48,09-Jan-2020 15:17:46,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296157,122,10/01/2020 00:00:00,10-Jan-2020 08:10:19,10-Jan-2020 14:31:17,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296155,122,10/01/2020 00:00:00,10-Jan-2020 08:20:45,10-Jan-2020 14:41:43,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296156,122,10/01/2020 00:00:00,10-Jan-2020 08:49:15,10-Jan-2020 15:10:13,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296154,122,10/01/2020 00:00:00,10-Jan-2020 09:20:54,10-Jan-2020 15:41:53,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296159,122,11/01/2020 00:00:00,11-Jan-2020 07:15:26,11-Jan-2020 13:36:25,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296163,122,11/01/2020 00:00:00,11-Jan-2020 07:40:01,11-Jan-2020 14:00:59,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296164,122,11/01/2020 00:00:00,11-Jan-2020 08:21:54,11-Jan-2020 14:42:52,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296165,122,11/01/2020 00:00:00,11-Jan-2020 08:54:59,11-Jan-2020 15:15:57,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296160,122,11/01/2020 00:00:00,11-Jan-2020 09:09:20,11-Jan-2020 15:30:18,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,5,0,45
10296162,122,11/01/2020 00:00:00,11-Jan-2020 09:10:49,11-Jan-2020 15:31:47,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,6,0,45
10296158,122,11/01/2020 00:00:00,11-Jan-2020 09:17:30,11-Jan-2020 15:38:27,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,7,0,45
10296161,122,11/01/2020 00:00:00,11-Jan-2020 09:24:51,11-Jan-2020 15:45:50,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,8,0,45
10296167,122,12/01/2020 00:00:00,12-Jan-2020 06:48:55,12-Jan-2020 13:09:52,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296169,122,12/01/2020 00:00:00,12-Jan-2020 07:13:31,12-Jan-2020 13:34:28,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296170,122,12/01/2020 00:00:00,12-Jan-2020 07:51:39,12-Jan-2020 14:12:39,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:59,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296166,122,12/01/2020 00:00:00,12-Jan-2020 08:16:00,12-Jan-2020 14:36:58,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296168,122,12/01/2020 00:00:00,12-Jan-2020 08:24:59,12-Jan-2020 14:45:56,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,5,0,45
10296171,122,12/01/2020 00:00:00,12-Jan-2020 08:45:45,12-Jan-2020 15:06:42,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,6,0,45
10296175,122,13/01/2020 00:00:00,13-Jan-2020 06:38:11,13-Jan-2020 12:59:09,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296173,122,13/01/2020 00:00:00,13-Jan-2020 07:44:13,13-Jan-2020 14:05:11,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296174,122,13/01/2020 00:00:00,13-Jan-2020 08:51:24,13-Jan-2020 15:12:22,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296176,122,13/01/2020 00:00:00,13-Jan-2020 08:59:31,13-Jan-2020 15:20:30,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296172,122,13/01/2020 00:00:00,13-Jan-2020 09:29:14,13-Jan-2020 15:50:12,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,5,0,45
10296181,122,14/01/2020 00:00:00,14-Jan-2020 06:34:38,14-Jan-2020 12:55:37,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,1,0,45
10296178,122,14/01/2020 00:00:00,14-Jan-2020 06:59:24,14-Jan-2020 13:20:22,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,2,0,45
10296180,122,14/01/2020 00:00:00,14-Jan-2020 07:46:27,14-Jan-2020 14:07:26,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,3,0,45
10296179,122,14/01/2020 00:00:00,14-Jan-2020 07:58:22,14-Jan-2020 14:19:20,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,4,0,45
10296177,122,14/01/2020 00:00:00,14-Jan-2020 09:28:27,14-Jan-2020 15:49:26,69.9817204891172,542.822904795908,66.1979152190131,13.2395830438026,06:20:58,3.1667,4.29092140921409,74.2726418983313,54.8132097209685,54.8132097209685,5,0,45
10296182,122,15/01/2020 00:00:00,15-Jan-2020 07:11:47,15-Jan-2020 13:24:41,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296183,122,15/01/2020 00:00:00,15-Jan-2020 07:45:25,15-Jan-2020 13:58:19,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296185,122,15/01/2020 00:00:00,15-Jan-2020 08:03:16,15-Jan-2020 14:16:11,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296184,122,15/01/2020 00:00:00,15-Jan-2020 09:00:11,15-Jan-2020 15:13:05,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296188,122,16/01/2020 00:00:00,16-Jan-2020 07:01:27,16-Jan-2020 13:14:23,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296187,122,16/01/2020 00:00:00,16-Jan-2020 07:04:20,16-Jan-2020 13:17:14,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296189,122,16/01/2020 00:00:00,16-Jan-2020 09:05:25,16-Jan-2020 15:18:19,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296186,122,16/01/2020 00:00:00,16-Jan-2020 09:23:13,16-Jan-2020 15:36:06,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296190,122,17/01/2020 00:00:00,17-Jan-2020 06:35:50,17-Jan-2020 12:48:44,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296193,122,17/01/2020 00:00:00,17-Jan-2020 07:50:46,17-Jan-2020 14:03:41,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296192,122,17/01/2020 00:00:00,17-Jan-2020 08:11:18,17-Jan-2020 14:24:13,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296191,122,17/01/2020 00:00:00,17-Jan-2020 09:07:44,17-Jan-2020 15:20:38,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296195,122,18/01/2020 00:00:00,18-Jan-2020 06:44:09,18-Jan-2020 12:57:03,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296198,122,18/01/2020 00:00:00,18-Jan-2020 07:06:38,18-Jan-2020 13:19:33,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296197,122,18/01/2020 00:00:00,18-Jan-2020 07:39:31,18-Jan-2020 13:52:26,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296200,122,18/01/2020 00:00:00,18-Jan-2020 08:23:05,18-Jan-2020 14:35:59,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296196,122,18/01/2020 00:00:00,18-Jan-2020 08:36:44,18-Jan-2020 14:49:37,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,5,0,45
10296194,122,18/01/2020 00:00:00,18-Jan-2020 08:41:11,18-Jan-2020 14:54:04,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,6,0,45
10296199,122,18/01/2020 00:00:00,18-Jan-2020 08:53:47,18-Jan-2020 15:06:41,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,7,0,45
10296201,122,18/01/2020 00:00:00,18-Jan-2020 08:54:01,18-Jan-2020 15:06:56,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,8,0,45
10296205,122,19/01/2020 00:00:00,19-Jan-2020 07:13:12,19-Jan-2020 13:26:06,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296207,122,19/01/2020 00:00:00,19-Jan-2020 07:18:36,19-Jan-2020 13:31:29,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296203,122,19/01/2020 00:00:00,19-Jan-2020 07:21:32,19-Jan-2020 13:34:26,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296204,122,19/01/2020 00:00:00,19-Jan-2020 07:35:08,19-Jan-2020 13:48:02,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296202,122,19/01/2020 00:00:00,19-Jan-2020 07:40:22,19-Jan-2020 13:53:16,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,5,0,45
10296206,122,19/01/2020 00:00:00,19-Jan-2020 09:05:56,19-Jan-2020 15:18:51,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,6,0,45
10296210,122,20/01/2020 00:00:00,20-Jan-2020 06:36:46,20-Jan-2020 12:49:41,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296208,122,20/01/2020 00:00:00,20-Jan-2020 06:48:07,20-Jan-2020 13:01:03,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296212,122,20/01/2020 00:00:00,20-Jan-2020 06:53:03,20-Jan-2020 13:05:58,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296209,122,20/01/2020 00:00:00,20-Jan-2020 07:03:19,20-Jan-2020 13:16:15,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296211,122,20/01/2020 00:00:00,20-Jan-2020 08:55:01,20-Jan-2020 15:07:55,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,5,0,45
10296213,122,21/01/2020 00:00:00,21-Jan-2020 06:32:19,21-Jan-2020 12:45:13,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,1,0,45
10296217,122,21/01/2020 00:00:00,21-Jan-2020 06:33:50,21-Jan-2020 12:46:44,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,2,0,45
10296215,122,21/01/2020 00:00:00,21-Jan-2020 07:08:03,21-Jan-2020 13:20:58,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:55,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,3,0,45
10296216,122,21/01/2020 00:00:00,21-Jan-2020 07:51:25,21-Jan-2020 14:04:20,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,4,0,45
10296214,122,21/01/2020 00:00:00,21-Jan-2020 08:04:09,21-Jan-2020 14:17:04,70.0852902490027,534.795651569624,65.2189818987346,13.0437963797469,06:12:54,3.1,4.20054200542005,74.2858322544228,54.822944203764,54.822944203764,5,0,45
10296218,122,22/01/2020 00:00:00,22-Jan-2020 08:02:16,22-Jan-2020 14:40:58,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,1,0,45
10296219,122,22/01/2020 00:00:00,22-Jan-2020 08:34:40,22-Jan-2020 15:13:22,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,2,0,45
10296220,122,22/01/2020 00:00:00,22-Jan-2020 08:57:21,22-Jan-2020 15:36:03,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,3,0,45
10296221,122,22/01/2020 00:00:00,22-Jan-2020 09:14:49,22-Jan-2020 15:53:30,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:41,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,4,0,45
10296223,122,23/01/2020 00:00:00,23-Jan-2020 07:35:19,23-Jan-2020 14:14:01,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,1,0,45
10296224,122,23/01/2020 00:00:00,23-Jan-2020 08:41:13,23-Jan-2020 15:19:55,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,2,0,45
10296222,122,23/01/2020 00:00:00,23-Jan-2020 08:41:54,23-Jan-2020 15:20:36,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,3,0,45
10296227,122,24/01/2020 00:00:00,24-Jan-2020 06:31:51,24-Jan-2020 13:10:33,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,1,0,45
10296225,122,24/01/2020 00:00:00,24-Jan-2020 06:37:40,24-Jan-2020 13:16:21,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:41,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,2,0,45
10296228,122,24/01/2020 00:00:00,24-Jan-2020 07:22:14,24-Jan-2020 14:00:56,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,3,0,45
10296226,122,24/01/2020 00:00:00,24-Jan-2020 08:01:40,24-Jan-2020 14:40:22,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,4,0,45
10296232,122,25/01/2020 00:00:00,25-Jan-2020 06:41:13,25-Jan-2020 13:19:55,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,1,0,45
10296233,122,25/01/2020 00:00:00,25-Jan-2020 07:18:58,25-Jan-2020 13:57:40,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,2,0,45
10296234,122,25/01/2020 00:00:00,25-Jan-2020 07:27:13,25-Jan-2020 14:05:55,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,3,0,45
10296229,122,25/01/2020 00:00:00,25-Jan-2020 08:31:50,25-Jan-2020 15:10:32,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,4,0,45
10296235,122,25/01/2020 00:00:00,25-Jan-2020 08:48:30,25-Jan-2020 15:27:12,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,5,0,45
10296231,122,25/01/2020 00:00:00,25-Jan-2020 09:03:29,25-Jan-2020 15:42:11,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,6,0,45
10296230,122,25/01/2020 00:00:00,25-Jan-2020 09:23:25,25-Jan-2020 16:02:07,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,7,0,45
10296237,122,26/01/2020 00:00:00,26-Jan-2020 07:00:58,26-Jan-2020 13:39:40,69.7527141733825,563.650978612714,68.7379242210627,13.7475848442125,06:38:42,3.3167,4.49417344173442,74.2468876151169,54.7942030599563,54.7942030599563,1,0,45
